timestamp,market_id,event_slug,title,volume,price_yes,status,tags
2026-06-28T17:25:57.539409,691547,kraken-ipo-in-2025,"Kraken IPO by December 31, 2026?",541507.2465940019,0.285,active,"exchange, crypto, finance, business, 2025 predictions, featured, ipos, crypto listings"
2026-06-28T17:25:57.539598,540817,what-will-happen-before-gta-vi,New Rihanna Album before GTA VI?,843203.4721490135,0.515,active,"culture, all, politics, gta vi"
2026-06-28T17:25:57.539615,540818,what-will-happen-before-gta-vi,New Playboi Carti Album before GTA VI?,744922.5985559458,0.53,active,"culture, all, politics, gta vi"
2026-06-28T17:25:57.539635,540819,what-will-happen-before-gta-vi,Will Jesus Christ return before GTA VI?,11735129.494021693,0.495,active,"culture, all, politics, gta vi"
2026-06-28T17:25:57.539646,540820,what-will-happen-before-gta-vi,Trump out as President before GTA VI?,690905.6438440074,0.495,active,"culture, all, politics, gta vi"
2026-06-28T17:25:57.539655,540843,what-will-happen-before-gta-vi,Will China invades Taiwan before GTA VI?,1883289.0976700648,0.505,active,"culture, all, politics, gta vi"
2026-06-28T17:25:57.539665,540844,what-will-happen-before-gta-vi,Will bitcoin hit $1m before GTA VI?,4549709.288711516,0.4955,active,"culture, all, politics, gta vi"
2026-06-28T17:25:57.539673,573647,what-will-happen-before-gta-vi,Will GPT-6 be released before GTA VI?,670124.3279499969,0.505,active,"culture, all, politics, gta vi"
2026-06-28T17:25:57.539732,677366,will-russia-capture-kostyantynivka-by,"Will Russia capture Kostyantynivka by December 31, 2026?",613455.2204760005,0.885,active,"ukraine, politics, world, geopolitics, russia capture, ukraine map"
2026-06-28T17:25:57.539754,1397260,will-russia-capture-kostyantynivka-by,Will Russia capture Kostyantynivka by June 30?,684004.3094759954,0.0655,active,"ukraine, politics, world, geopolitics, russia capture, ukraine map"
2026-06-28T17:25:57.539789,1124834,us-x-russia-military-clash-by,"US x Russia military clash by December 31, 2026?",934206.8943800018,0.061,active,"trump presidency, trump, geopolitics, world, military actions, us-iran"
2026-06-28T17:25:57.539837,677273,israel-and-syria-normalize-relations-in-2025,"Israel and Syria normalize relations by December 31, 2026?",638523.0127249969,0.105,active,"israel, middle east, geopolitics, world, syria, trump x al-sharaa"
2026-06-28T17:25:57.539859,1007579,will-russia-capture-sumy-before-october,"Will Russia capture Sumy by March 31, 2027?",296430.62922000734,0.125,active,"geopolitics, ukraine, world, putin, russia capture, ukraine map"
2026-06-28T17:25:57.539904,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,10585185.111119896,0.0635,active,"geopolitics, world, world affairs, earn 4%, macro geopolitics, hfc"
2026-06-28T17:25:57.539966,559661,democratic-presidential-nominee-2028,Will Jon Ossoff win the 2028 Democratic presidential nomination?,11908693.823208906,0.0945,active,"world elections, elections, politics, us election, earn 4%, primaries, united states"
2026-06-28T17:25:57.540071,559653,democratic-presidential-nominee-2028,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,13496825.161633126,0.0935,active,"world elections, elections, politics, us election, earn 4%, primaries, united states"
2026-06-28T17:25:57.540188,559655,democratic-presidential-nominee-2028,Will Josh Shapiro win the 2028 Democratic presidential nomination?,9020467.25700414,0.0545,active,"world elections, elections, politics, us election, earn 4%, primaries, united states"
2026-06-28T17:25:57.540233,559658,democratic-presidential-nominee-2028,Will Kamala Harris win the 2028 Democratic presidential nomination?,12372162.216516914,0.0635,active,"world elections, elections, politics, us election, earn 4%, primaries, united states"
2026-06-28T17:25:57.540261,559652,democratic-presidential-nominee-2028,Will Gavin Newsom win the 2028 Democratic presidential nomination?,26218233.10471231,0.2055,active,"world elections, elections, politics, us election, earn 4%, primaries, united states"
2026-06-28T17:25:57.540284,560317,putin-out-before-2027,"Putin out as President of Russia by December 31, 2026?",9905448.019572023,0.125,active,"putin, geopolitics, ukraine, politics, world, russia, earn 4%"
2026-06-28T17:25:57.540333,561230,presidential-election-winner-2028,Will Gavin Newsom win the 2028 US Presidential Election?,17210654.07489516,0.1265,active,"world elections, global elections, us election, elections, politics, earn 4%, president, united states, main election"
2026-06-28T17:25:57.540344,561229,presidential-election-winner-2028,Will JD Vance win the 2028 US Presidential Election?,14375857.378766919,0.1925,active,"world elections, global elections, us election, elections, politics, earn 4%, president, united states, main election"
2026-06-28T17:25:57.540381,561261,presidential-election-winner-2028,Will Jon Ossoff win the 2028 US Presidential Election?,4796626.757955978,0.0585,active,"world elections, global elections, us election, elections, politics, earn 4%, president, united states, main election"
2026-06-28T17:25:57.540398,561234,presidential-election-winner-2028,Will Marco Rubio win the 2028 US Presidential Election?,10887421.713802028,0.111,active,"world elections, global elections, us election, elections, politics, earn 4%, president, united states, main election"
2026-06-28T17:25:57.540414,561231,presidential-election-winner-2028,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,12159626.607535876,0.0525,active,"world elections, global elections, us election, elections, politics, earn 4%, president, united states, main election"
2026-06-28T17:25:57.540617,561974,republican-presidential-nominee-2028,Will J.D. Vance win the 2028 Republican presidential nomination?,14085724.389791029,0.3775,active,"politics, us election, elections, world elections, global elections, earn 4%, primaries, united states"
2026-06-28T17:25:57.540636,561975,republican-presidential-nominee-2028,Will Marco Rubio win the 2028 Republican presidential nomination?,9493120.573770596,0.2145,active,"politics, us election, elections, world elections, global elections, earn 4%, primaries, united states"
2026-06-28T17:25:57.540904,562793,which-party-will-win-the-senate-in-2026,Will the Democratic Party control the Senate after the 2026 Midterm elections?,1481776.2447250108,0.425,active,"us election, politics, midterms, world elections, global elections, elections, earn 4%, parent for derivative, senate, united states, congress, main election"
2026-06-28T17:25:57.540918,562794,which-party-will-win-the-senate-in-2026,Will the Republican Party control the Senate after the 2026 Midterm elections?,1325165.3508140114,0.575,active,"us election, politics, midterms, world elections, global elections, elections, earn 4%, parent for derivative, senate, united states, congress, main election"
2026-06-28T17:25:57.540939,562802,which-party-will-win-the-house-in-2026,Will the Democratic Party control the House after the 2026 Midterm elections?,4251898.55036294,0.825,active,"us election, politics, midterms, world elections, elections, global elections, earn 4%, parent for derivative, united states, main election"
2026-06-28T17:25:57.540948,562803,which-party-will-win-the-house-in-2026,Will the Republican Party control the House after the 2026 Midterm elections?,3563970.877316939,0.175,active,"us election, politics, midterms, world elections, elections, global elections, earn 4%, parent for derivative, united states, main election"
2026-06-28T17:25:57.540972,562828,balance-of-power-2026-midterms,"2026 Balance of Power: D Senate, D House",2056306.9695070025,0.425,active,"politics, us election, elections, midterms, earn 4%, rewards 20, 4.5, 50, united states, main election"
2026-06-28T17:25:57.540991,562830,balance-of-power-2026-midterms,"2026 Balance of Power: R Senate, D House",1529170.0599069886,0.375,active,"politics, us election, elections, midterms, earn 4%, rewards 20, 4.5, 50, united states, main election"
2026-06-28T17:25:57.541004,562831,balance-of-power-2026-midterms,"2026 Balance of Power: R Senate, R House",1804872.5240780122,0.175,active,"politics, us election, elections, midterms, earn 4%, rewards 20, 4.5, 50, united states, main election"
2026-06-28T17:25:57.541040,565064,which-party-wins-2028-us-presidential-election,Will the Republicans win the 2028 US Presidential Election?,1045996.0808579944,0.405,active,"us election, elections, politics, global elections, earn 4%"
2026-06-28T17:25:57.541050,565065,which-party-wins-2028-us-presidential-election,Will the Democrats win the 2028 US Presidential Election?,827909.8443439997,0.585,active,"us election, elections, politics, global elections, earn 4%"
2026-06-28T17:25:57.541090,1397270,will-russia-capture-lyman-in-2025,"Will Russia capture Lyman by December 31, 2026?",331543.27893600037,0.735,active,"ukraine, geopolitics, world affairs, politics, world, russia capture, ukraine map"
2026-06-28T17:25:57.541117,566760,will-trump-pardon-ghislaine-maxwell,Will Trump pardon Ghislaine Maxwell by end of 2026?,694771.6909810021,0.085,active,"epstein, politics, trump, maxwell, ghislaine maxwell, earn 4%"
2026-06-28T17:25:57.541131,567621,will-china-invade-taiwan-before-2027,Will China invade Taiwan by end of 2026?,37109928.97542231,0.0575,active,"foreign policy, china, politics, world, geopolitics, earn 4%"
2026-06-28T17:25:57.541145,567688,netanyahu-out-before-2027,Netanyahu out by end of 2026?,1770076.1322050246,0.475,active,"world, geopolitics, middle east, israel, politics, earn 4%"
2026-06-28T17:25:57.541180,567689,zelenskyy-out-as-ukraine-president-before-2027,Zelenskyy out as Ukraine president by end of 2026?,2517313.876333962,0.125,active,"politics, ukraine, geopolitics, world, earn 4%"
2026-06-28T17:25:57.541195,567690,erdoan-out-before-2027,"Erdoğan out by December 31, 2026?",525736.416511002,0.065,active,"geopolitics, turkey, politics, world, earn 4%"
2026-06-28T17:25:57.541207,568116,will-trump-be-impeached-by-december-31-2026,Will Trump be impeached by end of 2026?,893417.2653650048,0.06,active,"trump, trump presidency, politics, earn 4%"
2026-06-28T17:25:57.541220,568117,will-trump-resign-by-december-31-2026,"Will Trump resign by December 31, 2026?",495268.1693809974,0.065,active,"trump, trump presidency, politics"
2026-06-28T17:25:57.541512,601819,brazil-presidential-election,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,6994972.81455,0.575,active,"brazil, global elections, world elections, world, politics, macro election 2, main election"
2026-06-28T17:25:57.541551,601825,brazil-presidential-election,Will Renan Santos win the 2026 Brazilian presidential election?,7545418.730928947,0.1165,active,"brazil, global elections, world elections, world, politics, macro election 2, main election"
2026-06-28T17:25:57.541565,601826,brazil-presidential-election,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,7094816.794170022,0.2225,active,"brazil, global elections, world elections, world, politics, macro election 2, main election"
2026-06-28T17:25:57.541689,608368,openai-ipo-closing-market-cap,"Will OpenAI not IPO by December 31, 2026?",399591.40015199996,0.765,active,"big tech, openai, ipo, ipos, finance, openai ipo, rewards 100, 4.5, 100 deprec"
2026-06-28T17:25:57.541790,609655,us-recession-by-end-of-2026,US recession by end of 2026?,1632715.8119909982,0.115,active,"economic policy, business, economy, macro graph"
2026-06-28T17:25:57.541821,1090496,nato-x-russia-military-clash-in-2025,"NATO x Russia military clash by December 31, 2026?",334189.1904920015,0.21,active,"trump presidency, trump, russia, geopolitics, world, ukraine, nato"
2026-06-28T17:25:57.541851,2374271,will-ukraine-recapture-crimean-territory-by-june-30-2026,"Will Ukraine recapture Crimean territory by December 31, 2026?",1082052.486360999,0.135,active,"ukraine, russia, geopolitics, politics, world, ukraine map"
2026-06-28T17:25:57.541877,616902,how-many-fed-rate-cuts-in-2026,Will no Fed rate cuts happen in 2026?,5648742.373925999,0.7735,active,"business, fed rates, jerome powell, economic policy, fed, economy, finance, rewards 200, 4.5, 50 deprec"
2026-06-28T17:25:57.541887,616903,how-many-fed-rate-cuts-in-2026,Will 1 Fed rate cut happen in 2026?,1890896.329090968,0.125,active,"business, fed rates, jerome powell, economic policy, fed, economy, finance, rewards 200, 4.5, 50 deprec"
2026-06-28T17:25:58.182450,628940,california-governor-election-2026,Will Steve Hilton win the California Governor Election in 2026?,2426071.397754021,0.081,active,"elections, us election, politics, governor midterms, california midterm, california governor"
2026-06-28T17:25:58.182518,628941,california-governor-election-2026,Will Xavier Becerra win the California Governor Election in 2026?,1615540.9183910056,0.8975,active,"elections, us election, politics, governor midterms, california midterm, california governor"
2026-06-28T17:25:58.182564,629030,los-angeles-mayoral-election-117,Will Karen Bass win the 2026 Los Angeles mayoral election?,625436.2858210026,0.605,active,"mayor, politics, us election, elections, los angeles, mayoral elections, la, los angeles mayoral election, la mayor"
2026-06-28T17:25:58.182573,629040,los-angeles-mayoral-election-117,Will Nithya Raman win the 2026 Los Angeles mayoral election?,1015353.006103002,0.3885,active,"mayor, politics, us election, elections, los angeles, mayoral elections, la, los angeles mayoral election, la mayor"
