timestamp,market_id,event_slug,title,volume,price_yes,status,tags
2026-07-24T11:28:57.130642,691547,kraken-ipo-in-2025,"Kraken IPO by December 31, 2026?",549121.4347080018,0.285,active,"crypto, exchange, finance, business, 2025 predictions, featured, ipos, crypto listings"
2026-07-24T11:28:57.130806,540817,what-will-happen-before-gta-vi,New Rihanna Album before GTA VI?,871009.7318680147,0.525,active,"culture, all, politics, gta vi"
2026-07-24T11:28:57.130815,540818,what-will-happen-before-gta-vi,New Playboi Carti Album before GTA VI?,749291.4632379452,0.505,active,"culture, all, politics, gta vi"
2026-07-24T11:28:57.130820,540819,what-will-happen-before-gta-vi,Will Jesus Christ return before GTA VI?,11870917.790674737,0.495,active,"culture, all, politics, gta vi"
2026-07-24T11:28:57.130824,540820,what-will-happen-before-gta-vi,Trump out as President before GTA VI?,702835.2157130088,0.495,active,"culture, all, politics, gta vi"
2026-07-24T11:28:57.130829,540843,what-will-happen-before-gta-vi,Will China invades Taiwan before GTA VI?,1919914.4013190689,0.505,active,"culture, all, politics, gta vi"
2026-07-24T11:28:57.130833,540844,what-will-happen-before-gta-vi,Will bitcoin hit $1m before GTA VI?,4688321.339358787,0.4985,active,"culture, all, politics, gta vi"
2026-07-24T11:28:57.130837,573647,what-will-happen-before-gta-vi,Will GPT-6 be released before GTA VI?,685142.4530329985,0.505,active,"culture, all, politics, gta vi"
2026-07-24T11:28:57.130853,2159718,will-russia-capture-kostyantynivka-by,Will Russia capture Kostyantynivka by September 30?,399838.15189900016,0.735,active,"politics, world, geopolitics, russia capture, ukraine map"
2026-07-24T11:28:57.130871,677366,will-russia-capture-kostyantynivka-by,"Will Russia capture Kostyantynivka by December 31, 2026?",1317971.360746997,0.903,active,"politics, world, geopolitics, russia capture, ukraine map"
2026-07-24T11:28:57.130919,677273,israel-and-syria-normalize-relations-in-2025,"Israel and Syria normalize relations by December 31, 2026?",670897.3836699972,0.065,active,"israel, middle east, geopolitics, world, syria, trump x al-sharaa"
2026-07-24T11:28:57.130931,1007579,will-russia-capture-sumy-before-october,"Will Russia capture Sumy by March 31, 2027?",394556.8640250072,0.07,active,"geopolitics, world, putin, russia capture, ukraine map"
2026-07-24T11:28:57.130959,559652,democratic-presidential-nominee-2028,Will Gavin Newsom win the 2028 Democratic presidential nomination?,26563600.391525287,0.1975,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-24T11:28:57.130964,559653,democratic-presidential-nominee-2028,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,13999271.028674135,0.1445,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-24T11:28:57.130968,559654,democratic-presidential-nominee-2028,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,11634688.71246758,0.0525,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-24T11:28:57.130972,559655,democratic-presidential-nominee-2028,Will Josh Shapiro win the 2028 Democratic presidential nomination?,9190205.058411157,0.0525,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-24T11:28:57.130992,559658,democratic-presidential-nominee-2028,Will Kamala Harris win the 2028 Democratic presidential nomination?,12610823.122863935,0.0695,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-24T11:28:57.131008,559661,democratic-presidential-nominee-2028,Will Jon Ossoff win the 2028 Democratic presidential nomination?,12281660.462606877,0.1425,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-24T11:28:57.131155,560317,putin-out-before-2027,"Putin out as President of Russia by December 31, 2026?",17638318.369155042,0.085,active,"putin, geopolitics, ukraine, politics, world, russia, earn 4%"
2026-07-24T11:28:57.131168,561229,presidential-election-winner-2028,Will JD Vance win the 2028 US Presidential Election?,14802365.536835121,0.1985,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-07-24T11:28:57.131183,561230,presidential-election-winner-2028,Will Gavin Newsom win the 2028 US Presidential Election?,17523380.653654058,0.1255,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-07-24T11:28:57.131188,561231,presidential-election-winner-2028,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,12621956.011265852,0.093,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-07-24T11:28:57.131198,561234,presidential-election-winner-2028,Will Marco Rubio win the 2028 US Presidential Election?,11282701.361649057,0.1385,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
