timestamp,end_date,market_id,event_slug,title,volume,price_yes,status,tags
2026-08-14T22:00:44.478646+00:00,2028-11-07T00:00:00Z,559652,democratic-presidential-nominee-2028,Will Gavin Newsom win the 2028 Democratic presidential nomination?,26727944.16634,0.1655,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-14T22:00:44.478683+00:00,2028-11-07T00:00:00Z,559653,democratic-presidential-nominee-2028,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,14596962.328597998,0.2045,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-14T22:00:44.478694+00:00,2028-11-07T00:00:00Z,559654,democratic-presidential-nominee-2028,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,11810395.13818203,0.0525,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-14T22:00:44.478713+00:00,2028-11-07T00:00:00Z,559658,democratic-presidential-nominee-2028,Will Kamala Harris win the 2028 Democratic presidential nomination?,12923402.269565998,0.0745,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-14T22:00:44.478727+00:00,2028-11-07T00:00:00Z,559661,democratic-presidential-nominee-2028,Will Jon Ossoff win the 2028 Democratic presidential nomination?,12597362.625183005,0.1495,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-14T22:00:44.478903+00:00,2028-11-07T00:00:00Z,561974,republican-presidential-nominee-2028,Will J.D. Vance win the 2028 Republican presidential nomination?,15226502.469228989,0.4655,active,"united states, politics, us election, elections, world elections, global elections, earn 4%, primaries"
2026-08-14T22:00:44.478911+00:00,2028-11-07T00:00:00Z,561975,republican-presidential-nominee-2028,Will Marco Rubio win the 2028 Republican presidential nomination?,10169237.764172995,0.2295,active,"united states, politics, us election, elections, world elections, global elections, earn 4%, primaries"
2026-08-14T22:00:44.479082+00:00,2028-11-07T00:00:00Z,561229,presidential-election-winner-2028,Will JD Vance win the 2028 US Presidential Election?,15430883.147307977,0.2295,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-14T22:00:44.479089+00:00,2028-11-07T00:00:00Z,561230,presidential-election-winner-2028,Will Gavin Newsom win the 2028 US Presidential Election?,17779503.839221004,0.0895,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-14T22:00:44.479097+00:00,2028-11-07T00:00:00Z,561231,presidential-election-winner-2028,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,13158873.105373003,0.1335,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-14T22:00:44.479113+00:00,2028-11-07T00:00:00Z,561234,presidential-election-winner-2028,Will Marco Rubio win the 2028 US Presidential Election?,11916687.418795995,0.1305,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-14T22:00:44.479214+00:00,2028-11-07T00:00:00Z,561261,presidential-election-winner-2028,Will Jon Ossoff win the 2028 US Presidential Election?,5476811.554037,0.0935,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-14T22:00:44.479353+00:00,2026-12-31T00:00:00Z,567688,netanyahu-out-before-2027,Netanyahu out by end of 2026?,2131655.67357,0.445,active,"geopolitics, world, middle east, israel, politics, earn 4%, israel election"
2026-08-14T22:00:44.479380+00:00,2026-10-04T00:00:00Z,601819,brazil-presidential-election,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,8255359.465859003,0.635,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-14T22:00:44.479406+00:00,2026-10-04T00:00:00Z,601825,brazil-presidential-election,Will Renan Santos win the 2026 Brazilian presidential election?,9614681.509985,0.0725,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-14T22:00:44.479413+00:00,2026-10-04T00:00:00Z,601826,brazil-presidential-election,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,8208459.809612,0.2815,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-14T22:00:44.479460+00:00,2027-04-30T00:00:00Z,679018,next-french-presidential-election,Will Marine Le Pen win the 2027 French presidential election?,1851300.4821650009,0.3175,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-14T22:00:44.479474+00:00,2027-04-30T00:00:00Z,679021,next-french-presidential-election,Will Édouard Philippe win the 2027 French presidential election?,1242068.1567390002,0.255,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-14T22:00:44.479511+00:00,2027-04-30T00:00:00Z,679030,next-french-presidential-election,Will Jean-Luc Mélenchon win the 2027 French presidential election?,1157959.1592400002,0.135,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-14T22:00:44.479649+00:00,2026-12-31T00:00:00Z,1105742,venezuela-leader-end-of-2026,Will Delcy Rodríguez be the leader of Venezuela end of 2026?,1760507.7733000005,0.095,active,"trump-machado, rewards 20, 4.5, 50, venezuela, trump, politics, geopolitics, maduro"
2026-08-14T22:00:44.479659+00:00,2026-12-31T00:00:00Z,1105744,venezuela-leader-end-of-2026,Will Nicolás Maduro be the leader of Venezuela end of 2026?,2744748.167372001,0.8215,active,"trump-machado, rewards 20, 4.5, 50, venezuela, trump, politics, geopolitics, maduro"
2026-08-14T22:00:44.479794+00:00,2026-12-31T00:00:00Z,665374,will-the-us-invade-iran-before-2027,Will the U.S. invade Iran before 2027?,58574880.56736497,0.165,active,"military strikes, politics, geopolitics, world, middle east, israel, iran, trump"
2026-08-14T22:00:44.479810+00:00,2026-12-31T00:00:00Z,616902,how-many-fed-rate-cuts-in-2026,Will no Fed rate cuts happen in 2026?,7249104.002909998,0.8525,active,"rewards 200, 4.5, 50 deprec, fed rates, economic policy, fed, business, jerome powell, economy, finance"
2026-08-14T22:00:44.479818+00:00,2026-12-31T00:00:00Z,616903,how-many-fed-rate-cuts-in-2026,Will 1 Fed rate cut happen in 2026?,2528801.1336959996,0.095,active,"rewards 200, 4.5, 50 deprec, fed rates, economic policy, fed, business, jerome powell, economy, finance"
2026-08-14T22:00:44.479887+00:00,2026-11-03T00:00:00Z,628940,california-governor-election-2026,Will Steve Hilton win the California Governor Election in 2026?,2651330.8388729994,0.0645,active,"california midterm, governor midterms, california governor, elections, politics, us election"
2026-08-14T22:00:44.479894+00:00,2026-11-03T00:00:00Z,628941,california-governor-election-2026,Will Xavier Becerra win the California Governor Election in 2026?,1802728.3637670001,0.9295,active,"california midterm, governor midterms, california governor, elections, politics, us election"
2026-08-14T22:00:44.496140+00:00,2026-12-31T00:00:00Z,1469737,iran-leader-end-of-2026,Will Mojtaba Khamenei be head of state in Iran end of 2026?,5996715.989218001,0.8185,active,"middle east, iran, world, geopolitics, politics, iran regime, rewards 50, 4.5, 100 deprec"
2026-08-14T22:00:44.496317+00:00,2026-09-16T00:00:00Z,2252244,fed-decision-in-september-762,Will there be no change in Fed interest rates after the September 2026 meeting?,7619813.232554002,0.745,active,"fomc, economic policy, fed rates, jerome powell, politics, fed, economy, cpi release"
2026-08-14T22:00:44.496325+00:00,2026-09-16T00:00:00Z,2252245,fed-decision-in-september-762,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,7099436.371076995,0.245,active,"fomc, economic policy, fed rates, jerome powell, politics, fed, economy, cpi release"
2026-08-14T22:00:44.496355+00:00,2026-12-31T00:00:00Z,682705,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Benjamin Netanyahu be the next Prime Minister of Israel?,2922047.9239380006,0.265,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-08-14T22:00:44.496363+00:00,2026-12-31T00:00:00Z,682706,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Naftali Bennett be the next Prime Minister of Israel?,2914457.123437999,0.055,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-08-14T22:00:44.496377+00:00,2026-12-31T00:00:00Z,682708,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Gadi Eizenkot be the next Prime Minister of Israel?,1617332.09003,0.5525,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-08-14T22:00:44.496387+00:00,2026-12-31T00:00:00Z,682710,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Avigdor Lieberman be the next Prime Minister of Israel?,2323584.629696001,0.0495,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-08-14T22:00:44.496475+00:00,2026-12-31T00:00:00Z,2006983,us-obtains-iranian-enriched-uranium-by,US obtains Iranian enriched uranium by December 31?,2118463.0028190003,0.075,active,"politics, u.s. x iran, geopolitics, iran ceasefire, iran, trump, negotiation topics"
2026-08-14T22:00:44.496562+00:00,2026-07-15T00:00:00Z,2730712,israel-closes-its-airspace-by,Israel closes its airspace by August 31?,1007290.9223700012,0.055,active,"politics, geopolitics, israel x iran, iran, israel, rewards 50, 4.5, 20"
