timestamp,end_date,market_id,event_slug,title,volume,price_yes,status,tags
2026-08-18T22:00:44.680832+00:00,2028-11-07T00:00:00Z,559652,democratic-presidential-nominee-2028,Will Gavin Newsom win the 2028 Democratic presidential nomination?,26811545.887928,0.1565,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-18T22:00:44.680867+00:00,2028-11-07T00:00:00Z,559653,democratic-presidential-nominee-2028,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,14741189.498531999,0.196,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-18T22:00:44.680879+00:00,2028-11-07T00:00:00Z,559654,democratic-presidential-nominee-2028,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,11830556.097834012,0.0525,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-18T22:00:44.680896+00:00,2028-11-07T00:00:00Z,559655,democratic-presidential-nominee-2028,Will Josh Shapiro win the 2028 Democratic presidential nomination?,9557051.153586008,0.0505,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-18T22:00:44.680916+00:00,2028-11-07T00:00:00Z,559658,democratic-presidential-nominee-2028,Will Kamala Harris win the 2028 Democratic presidential nomination?,12995365.046970984,0.0785,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-18T22:00:44.680935+00:00,2028-11-07T00:00:00Z,559661,democratic-presidential-nominee-2028,Will Jon Ossoff win the 2028 Democratic presidential nomination?,12680303.373412007,0.1395,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-18T22:00:44.681160+00:00,2028-11-07T00:00:00Z,561974,republican-presidential-nominee-2028,Will J.D. Vance win the 2028 Republican presidential nomination?,15260221.406797018,0.4735,active,"united states, politics, us election, elections, world elections, global elections, earn 4%, primaries"
2026-08-18T22:00:44.681172+00:00,2028-11-07T00:00:00Z,561975,republican-presidential-nominee-2028,Will Marco Rubio win the 2028 Republican presidential nomination?,10186209.316088002,0.2285,active,"united states, politics, us election, elections, world elections, global elections, earn 4%, primaries"
2026-08-18T22:00:44.681410+00:00,2028-11-07T00:00:00Z,561229,presidential-election-winner-2028,Will JD Vance win the 2028 US Presidential Election?,15523410.673234003,0.216,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-18T22:00:44.681421+00:00,2028-11-07T00:00:00Z,561230,presidential-election-winner-2028,Will Gavin Newsom win the 2028 US Presidential Election?,17814931.018457986,0.0815,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-18T22:00:44.681430+00:00,2028-11-07T00:00:00Z,561231,presidential-election-winner-2028,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,13268519.783827998,0.1295,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-18T22:00:44.681447+00:00,2028-11-07T00:00:00Z,561234,presidential-election-winner-2028,Will Marco Rubio win the 2028 US Presidential Election?,11986322.123046001,0.1205,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-18T22:00:44.681578+00:00,2028-11-07T00:00:00Z,561261,presidential-election-winner-2028,Will Jon Ossoff win the 2028 US Presidential Election?,5503444.921804999,0.0975,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-18T22:00:44.681755+00:00,2026-10-04T00:00:00Z,601819,brazil-presidential-election,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,8670006.860344,0.635,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-18T22:00:44.681789+00:00,2026-10-04T00:00:00Z,601825,brazil-presidential-election,Will Renan Santos win the 2026 Brazilian presidential election?,10100546.550772997,0.042,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-18T22:00:44.681798+00:00,2026-10-04T00:00:00Z,601826,brazil-presidential-election,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,8610520.522083003,0.3265,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-18T22:00:44.681870+00:00,2026-12-31T00:00:00Z,567688,netanyahu-out-before-2027,Netanyahu out by end of 2026?,2198098.9789929995,0.475,active,"geopolitics, world, middle east, israel, politics, earn 4%, israel election"
2026-08-18T22:00:44.681898+00:00,2027-04-30T00:00:00Z,679018,next-french-presidential-election,Will Marine Le Pen win the 2027 French presidential election?,1867830.286168,0.33,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-18T22:00:44.681916+00:00,2027-04-30T00:00:00Z,679021,next-french-presidential-election,Will Édouard Philippe win the 2027 French presidential election?,1255145.7633879995,0.255,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-18T22:00:44.681962+00:00,2027-04-30T00:00:00Z,679030,next-french-presidential-election,Will Jean-Luc Mélenchon win the 2027 French presidential election?,1170874.1373530002,0.135,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-18T22:00:44.682141+00:00,2026-12-31T00:00:00Z,1105742,venezuela-leader-end-of-2026,Will Delcy Rodríguez be the leader of Venezuela end of 2026?,1765925.1975370005,0.09,active,"trump-machado, rewards 20, 4.5, 50, venezuela, trump, politics, geopolitics, maduro"
2026-08-18T22:00:44.682155+00:00,2026-12-31T00:00:00Z,1105744,venezuela-leader-end-of-2026,Will Nicolás Maduro be the leader of Venezuela end of 2026?,2749825.539645001,0.8235,active,"trump-machado, rewards 20, 4.5, 50, venezuela, trump, politics, geopolitics, maduro"
