timestamp,end_date,market_id,event_slug,title,volume,price_yes,status,tags
2026-08-26T22:00:44.618066+00:00,2028-11-07T00:00:00Z,559652,democratic-presidential-nominee-2028,Will Gavin Newsom win the 2028 Democratic presidential nomination?,26943587.866362978,0.1465,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-26T22:00:44.618102+00:00,2028-11-07T00:00:00Z,559653,democratic-presidential-nominee-2028,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,14994784.17734299,0.2095,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-26T22:00:44.618114+00:00,2028-11-07T00:00:00Z,559654,democratic-presidential-nominee-2028,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,11891134.992299018,0.0525,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-26T22:00:44.618123+00:00,2028-11-07T00:00:00Z,559655,democratic-presidential-nominee-2028,Will Josh Shapiro win the 2028 Democratic presidential nomination?,9597935.831598993,0.0505,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-26T22:00:44.618141+00:00,2028-11-07T00:00:00Z,559658,democratic-presidential-nominee-2028,Will Kamala Harris win the 2028 Democratic presidential nomination?,13031549.712333981,0.0745,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-26T22:00:44.618160+00:00,2028-11-07T00:00:00Z,559661,democratic-presidential-nominee-2028,Will Jon Ossoff win the 2028 Democratic presidential nomination?,12789934.158868004,0.156,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-08-26T22:00:44.618404+00:00,2028-11-07T00:00:00Z,561229,presidential-election-winner-2028,Will JD Vance win the 2028 US Presidential Election?,15739149.87878597,0.2335,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-26T22:00:44.618413+00:00,2028-11-07T00:00:00Z,561230,presidential-election-winner-2028,Will Gavin Newsom win the 2028 US Presidential Election?,17945461.042552,0.0905,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-26T22:00:44.618421+00:00,2028-11-07T00:00:00Z,561231,presidential-election-winner-2028,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,13455362.607940998,0.1415,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-26T22:00:44.618439+00:00,2028-11-07T00:00:00Z,561234,presidential-election-winner-2028,Will Marco Rubio win the 2028 US Presidential Election?,12046496.505633999,0.1075,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-26T22:00:44.618567+00:00,2028-11-07T00:00:00Z,561261,presidential-election-winner-2028,Will Jon Ossoff win the 2028 US Presidential Election?,5555805.450427,0.0995,active,"president, united states, us election, elections, politics, world elections, global elections, earn 4%, main election"
2026-08-26T22:00:44.618704+00:00,2028-11-07T00:00:00Z,561974,republican-presidential-nominee-2028,Will J.D. Vance win the 2028 Republican presidential nomination?,15344743.166731002,0.4725,active,"united states, politics, us election, elections, world elections, global elections, earn 4%, primaries"
2026-08-26T22:00:44.618714+00:00,2028-11-07T00:00:00Z,561975,republican-presidential-nominee-2028,Will Marco Rubio win the 2028 Republican presidential nomination?,10260237.398435,0.1935,active,"united states, politics, us election, elections, world elections, global elections, earn 4%, primaries"
2026-08-26T22:00:44.619008+00:00,2026-10-04T00:00:00Z,601819,brazil-presidential-election,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,9059956.313611994,0.625,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-26T22:00:44.619040+00:00,2026-10-04T00:00:00Z,601825,brazil-presidential-election,Will Renan Santos win the 2026 Brazilian presidential election?,11240268.496792,0.0275,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-26T22:00:44.619049+00:00,2026-10-04T00:00:00Z,601826,brazil-presidential-election,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,8942336.306117,0.3555,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-08-26T22:00:44.619118+00:00,2027-01-01T04:59:00Z,567688,netanyahu-out-before-2027,Netanyahu out by end of 2026?,2223055.9245749996,0.495,active,"geopolitics, world, middle east, israel, politics, earn 4%, israel election"
2026-08-26T22:00:44.619146+00:00,2027-04-30T00:00:00Z,679018,next-french-presidential-election,Will Marine Le Pen win the 2027 French presidential election?,2000149.3624409996,0.3365,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-26T22:00:44.619164+00:00,2027-04-30T00:00:00Z,679021,next-french-presidential-election,Will Édouard Philippe win the 2027 French presidential election?,1338504.786501,0.245,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-26T22:00:44.619212+00:00,2027-04-30T00:00:00Z,679030,next-french-presidential-election,Will Jean-Luc Mélenchon win the 2027 French presidential election?,1245581.4069219998,0.145,active,"french election, main election, france, world, politics, global elections, elections"
2026-08-26T22:00:44.619389+00:00,2026-12-31T00:00:00Z,1105742,venezuela-leader-end-of-2026,Will Delcy Rodríguez be the leader of Venezuela end of 2026?,1772531.5661910002,0.095,active,"trump-machado, rewards 20, 4.5, 50, venezuela, trump, politics, geopolitics, maduro"
2026-08-26T22:00:44.619418+00:00,2026-12-31T00:00:00Z,1105744,venezuela-leader-end-of-2026,Will Nicolás Maduro be the leader of Venezuela end of 2026?,2793686.6767310007,0.8625,active,"trump-machado, rewards 20, 4.5, 50, venezuela, trump, politics, geopolitics, maduro"
2026-08-26T22:00:44.619583+00:00,2026-12-31T00:00:00Z,665374,will-the-us-invade-iran-before-2027,Will the U.S. invade Iran before 2027?,60029227.9197541,0.155,active,"military strikes, politics, geopolitics, world, middle east, israel, iran, trump"
2026-08-26T22:00:44.619609+00:00,2026-09-16T00:00:00Z,2252244,fed-decision-in-september-762,Will there be no change in Fed interest rates after the September 2026 meeting?,11585345.151099056,0.665,active,"fomc, economic policy, fed rates, jerome powell, politics, fed, economy, cpi release"
2026-08-26T22:00:44.619620+00:00,2026-09-16T00:00:00Z,2252245,fed-decision-in-september-762,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,10567201.073834026,0.325,active,"fomc, economic policy, fed rates, jerome powell, politics, fed, economy, cpi release"
2026-08-26T22:00:44.619639+00:00,2026-12-31T00:00:00Z,616902,how-many-fed-rate-cuts-in-2026,Will no Fed rate cuts happen in 2026?,7526941.117472998,0.8735,active,"rewards 200, 4.5, 50 deprec, fed rates, economic policy, fed, business, jerome powell, economy, finance"
2026-08-26T22:00:44.619648+00:00,2026-12-31T00:00:00Z,616903,how-many-fed-rate-cuts-in-2026,Will 1 Fed rate cut happen in 2026?,2615424.162376999,0.095,active,"rewards 200, 4.5, 50 deprec, fed rates, economic policy, fed, business, jerome powell, economy, finance"
2026-08-26T22:00:44.619733+00:00,2026-11-03T00:00:00Z,628940,california-governor-election-2026,Will Steve Hilton win the California Governor Election in 2026?,2687966.1928669987,0.0475,active,"california midterm, governor midterms, california governor, elections, politics, us election"
2026-08-26T22:00:44.619742+00:00,2026-11-03T00:00:00Z,628941,california-governor-election-2026,Will Xavier Becerra win the California Governor Election in 2026?,1853581.9608790001,0.9525,active,"california midterm, governor midterms, california governor, elections, politics, us election"
2026-08-26T22:00:44.619869+00:00,2026-12-31T00:00:00Z,1469737,iran-leader-end-of-2026,Will Mojtaba Khamenei be head of state in Iran end of 2026?,6168908.224401996,0.811,active,"middle east, iran, world, geopolitics, politics, iran regime, rewards 50, 4.5, 100 deprec"
2026-08-26T22:00:44.620034+00:00,2026-12-31T00:00:00Z,682705,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Benjamin Netanyahu be the next Prime Minister of Israel?,3236039.835968999,0.265,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
