timestamp,market_id,event_slug,title,volume,price_yes,status,tags
2026-07-04T09:16:42.944226,691547,kraken-ipo-in-2025,"Kraken IPO by December 31, 2026?",544422.2693890019,0.225,active,"crypto, exchange, finance, business, 2025 predictions, featured, ipos, crypto listings"
2026-07-04T09:16:42.944291,540817,what-will-happen-before-gta-vi,New Rihanna Album before GTA VI?,847500.9151040155,0.52,active,"culture, all, politics, gta vi"
2026-07-04T09:16:42.944298,540818,what-will-happen-before-gta-vi,New Playboi Carti Album before GTA VI?,747542.0483359466,0.52,active,"culture, all, politics, gta vi"
2026-07-04T09:16:42.944302,540819,what-will-happen-before-gta-vi,Will Jesus Christ return before GTA VI?,11754429.969172725,0.495,active,"culture, all, politics, gta vi"
2026-07-04T09:16:42.944305,540820,what-will-happen-before-gta-vi,Trump out as President before GTA VI?,692255.9518350085,0.495,active,"culture, all, politics, gta vi"
2026-07-04T09:16:42.944308,540843,what-will-happen-before-gta-vi,Will China invades Taiwan before GTA VI?,1900807.3505690673,0.505,active,"culture, all, politics, gta vi"
2026-07-04T09:16:42.944313,540844,what-will-happen-before-gta-vi,Will bitcoin hit $1m before GTA VI?,4559226.647045519,0.4955,active,"culture, all, politics, gta vi"
2026-07-04T09:16:42.944316,573647,what-will-happen-before-gta-vi,Will GPT-6 be released before GTA VI?,672472.112006998,0.525,active,"culture, all, politics, gta vi"
2026-07-04T09:16:42.944335,677366,will-russia-capture-kostyantynivka-by,"Will Russia capture Kostyantynivka by December 31, 2026?",735286.9978410006,0.925,active,"ukraine, politics, world, geopolitics, russia capture, ukraine map"
2026-07-04T09:16:42.944349,1124834,us-x-russia-military-clash-by,"US x Russia military clash by December 31, 2026?",1021252.2690570026,0.055,active,"trump presidency, trump, geopolitics, world, military actions, us-iran"
2026-07-04T09:16:42.944363,677273,israel-and-syria-normalize-relations-in-2025,"Israel and Syria normalize relations by December 31, 2026?",640794.864874997,0.115,active,"israel, middle east, geopolitics, world, syria, trump x al-sharaa"
2026-07-04T09:16:42.944371,1007579,will-russia-capture-sumy-before-october,"Will Russia capture Sumy by March 31, 2027?",330472.6967120073,0.115,active,"geopolitics, ukraine, world, putin, russia capture, ukraine map"
2026-07-04T09:16:42.944385,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,10955566.19669891,0.0515,active,"hfc, geopolitics, world, world affairs, earn 4%, macro geopolitics"
2026-07-04T09:16:42.944390,559652,democratic-presidential-nominee-2028,Will Gavin Newsom win the 2028 Democratic presidential nomination?,26313663.2964813,0.206,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-04T09:16:42.944393,559653,democratic-presidential-nominee-2028,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,13732255.934422132,0.115,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-04T09:16:42.944399,559655,democratic-presidential-nominee-2028,Will Josh Shapiro win the 2028 Democratic presidential nomination?,9048072.220948154,0.052,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-04T09:16:42.944405,559658,democratic-presidential-nominee-2028,Will Kamala Harris win the 2028 Democratic presidential nomination?,12472923.350609927,0.0685,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-04T09:16:42.944412,559661,democratic-presidential-nominee-2028,Will Jon Ossoff win the 2028 Democratic presidential nomination?,11981126.810526894,0.1025,active,"united states, elections, politics, us election, world elections, earn 4%, primaries"
2026-07-04T09:16:42.944493,560317,putin-out-before-2027,"Putin out as President of Russia by December 31, 2026?",15446151.138033062,0.105,active,"putin, geopolitics, ukraine, politics, world, russia, earn 4%"
